pmo,port_type,cargo_type,movement_type,service_area,month,year,month_year,Quarter_year, volume_metrictons 
pmo toledo,lgu port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"143,382.75"
pmo toledo,lgu port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,lgu port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo toledo,private port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,485
pmo toledo,private port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,"15,308.25"
pmo toledo,private port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,"2,300.00"
pmo toledo,private port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"14,753.00"
pmo toledo,private port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,"743,490.97"
pmo toledo,private port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,"16,496.99"
pmo toledo,private port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,"10,480.65"
pmo toledo,private port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,182.27
pmo toledo,private port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022, -   
pmo toledo,private port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022, -   
pmo danao,cpa port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,"12,062.00"
pmo danao,cpa port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,591.19
pmo danao,cpa port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,"120,727.00"
pmo danao,cpa port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022,"4,515.35"
pmo danao,cpa port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"120,178.50"
pmo danao,cpa port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,cpa port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,78.46
pmo danao,lgu port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,lgu port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,"2,969.00"
pmo danao,private port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,"1,167.12"
pmo danao,private port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,"40,445.00"
pmo danao,private port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022, -   
pmo danao,private port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"40,667.50"
pmo danao,private port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,"51,499.00"
pmo danao,private port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo danao,private port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,"1,321.27"
pmo argao,cpa port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,0.9
pmo argao,cpa port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,"23,410.25"
pmo argao,cpa port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"32,857.50"
pmo argao,cpa port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,cpa port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,lgu port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Bulk,inbound,domestic,july,2022,Jul-22,Q3_2022,"15,351.42"
pmo argao,private port,Breakbulk,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Containerized,inbound,domestic,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Rolling,inbound,domestic,july,2022,Jul-22,Q3_2022,"311,568.75"
pmo argao,private port,Bulk,outbound,domestic,july,2022,Jul-22,Q3_2022,"97,233.53"
pmo argao,private port,Breakbulk,outbound,domestic,july,2022,Jul-22,Q3_2022,"163,478.67"
pmo argao,private port,Containerized,outbound,domestic,july,2022,Jul-22,Q3_2022,"11,620.00"
pmo argao,private port,Rolling,outbound,domestic,july,2022,Jul-22,Q3_2022,"261,166.25"
pmo argao,private port,Bulk,import,foreign,july,2022,Jul-22,Q3_2022,"209,532.98"
pmo argao,private port,Breakbulk,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Containerized,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Rolling,import,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Bulk,export,foreign,july,2022,Jul-22,Q3_2022,"57,500.00"
pmo argao,private port,Breakbulk,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Containerized,export,foreign,july,2022,Jul-22,Q3_2022,
pmo argao,private port,Rolling,export,foreign,july,2022,Jul-22,Q3_2022,
pmo cip,cpa port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"17,859.80"
pmo cip,cpa port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,"22,347.50"
pmo cip,cpa port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"2,222.92"
pmo cip,cpa port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,"6,370.00"
pmo cip,cpa port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,"18,000.00"
pmo cip,cpa port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,"4,603.98"
pmo cip,cpa port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,"354,746.88"
pmo cip,cpa port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,cpa port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,"67,742.50"
pmo cip,cpa port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,lgu port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"8,328.45"
pmo cip,private port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,105
pmo cip,private port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,105
pmo cip,private port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,"55,232.88"
pmo cip,private port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo cip,private port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 4,cpa port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022, -   
pmo pier 4,cpa port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"27,947.41"
pmo pier 4,cpa port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,"249,418.75"
pmo pier 4,cpa port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"97,278.25"
pmo pier 4,cpa port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022, -   
pmo pier 4,cpa port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"68,751.92"
pmo pier 4,cpa port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,"158,025.00"
pmo pier 4,cpa port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"101,141.50"
pmo pier 3,cpa port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"51,078.40"
pmo pier 3,cpa port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"5,750.40"
pmo pier 3,cpa port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,"2,913.75"
pmo pier 3,cpa port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"87,992.00"
pmo pier 3,cpa port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"2,180.50"
pmo pier 3,cpa port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"20,677.70"
pmo pier 3,cpa port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,"4,383.75"
pmo pier 3,cpa port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"77,693.50"
pmo pier 3,cpa port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 3,cpa port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo pier 1,cpa port,Bulk,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"2,714.98"
pmo pier 1,cpa port,Breakbulk,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"18,725.31"
pmo pier 1,cpa port,Containerized,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"5,215.00"
pmo pier 1,cpa port,Rolling,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"37,735.00"
pmo pier 1,cpa port,Bulk,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"8,850.00"
pmo pier 1,cpa port,Breakbulk,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"43,567.26"
pmo pier 1,cpa port,Containerized,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"12,188.75"
pmo pier 1,cpa port,Rolling,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"37,466.00"
pmo pier 1,cpa port,Bulk,Import,Foreign,august,2022,Aug-22,Q3_2022,"17,420.11"
pmo pier 1,Private port,Bulk,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"5,410.60"
pmo pier 1,Private port,Containerized,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"16,082.50"
pmo pier 1,Private port,Rolling,Inbound,Domestic,august,2022,Aug-22,Q3_2022,"26,748.75"
pmo pier 1,Private port,Bulk,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"10,900.00"
pmo pier 1,Private port,Containerized,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"4,182.50"
pmo pier 1,Private port,Rolling,Outbound,Domestic,august,2022,Aug-22,Q3_2022,"22,935.50"
pmo mandaue,private port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"124,869.08"
pmo mandaue,private port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"37,988.41"
pmo mandaue,private port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,"35,822.50"
pmo mandaue,private port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"127,529.50"
pmo mandaue,private port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,560
pmo mandaue,private port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"24,967.63"
pmo mandaue,private port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,"29,540.00"
pmo mandaue,private port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"136,252.25"
pmo mandaue,private port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,"130,799.30"
pmo mandaue,private port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,private port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,900
pmo mandaue,cpa port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"8,113.75"
pmo mandaue,cpa port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"8,180.00"
pmo mandaue,cpa port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,cpa port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"8,795.00"
pmo mandaue,lgu port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"8,560.00"
pmo mandaue,lgu port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo mandaue,lgu port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,"12,620.50"
pmo danao,cpa port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,393.36
pmo danao,cpa port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,"101,443.25"
pmo danao,cpa port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,150
pmo danao,cpa port,Breakbulk,outbound,domestic,august,2022,Aug-22,Q3_2022,"2,557.34"
pmo danao,cpa port,Containerized,outbound,domestic,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Rolling,outbound,domestic,august,2022,Aug-22,Q3_2022,"105,737.50"
pmo danao,cpa port,Bulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Breakbulk,import,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Containerized,import,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Rolling,import,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Bulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Breakbulk,export,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Containerized,export,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,cpa port,Rolling,export,foreign,august,2022,Aug-22,Q3_2022,
pmo danao,lgu port,Bulk,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo danao,lgu port,Breakbulk,inbound,domestic,august,2022,Aug-22,Q3_2022,115.38
pmo danao,lgu port,Containerized,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo danao,lgu port,Rolling,inbound,domestic,august,2022,Aug-22,Q3_2022,
pmo danao,lgu port,Bulk,outbound,domestic,august,2022,Aug-22,Q3_2022,
