date,ticker,close,value_php,source
2014-03-19,JGS,50.8,355042927.5,PSE Edge
2014-03-20,JGS,49.6,346276471.5,PSE Edge
2014-03-21,JGS,47.0,1684698655.0,PSE Edge
2014-03-24,JGS,48.5,412825835.0,PSE Edge
2014-03-25,JGS,48.5,237654690.0,PSE Edge
2014-03-26,JGS,49.0,303624940.0,PSE Edge
2014-03-27,JGS,48.0,178611025.0,PSE Edge
2014-03-28,JGS,48.5,275927560.0,PSE Edge
2014-03-31,JGS,49.5,379138715.0,PSE Edge
2014-04-01,JGS,49.5,166777150.0,PSE Edge
2014-04-02,JGS,49.85,787110735.0,PSE Edge
2014-04-03,JGS,50.0,77492565.0,PSE Edge
2014-04-04,JGS,50.0,202813778.0,PSE Edge
2014-04-07,JGS,51.6,122383078.5,PSE Edge
2014-04-08,JGS,51.6,137599703.5,PSE Edge
2014-04-10,JGS,52.55,358164486.0,PSE Edge
2014-04-11,JGS,52.0,142250358.5,PSE Edge
2014-04-14,JGS,51.95,12586353.5,PSE Edge
2014-04-15,JGS,51.95,83136230.0,PSE Edge
2014-04-16,JGS,51.9,164802437.5,PSE Edge
2014-04-21,JGS,51.85,49372082.0,PSE Edge
2014-04-22,JGS,52.1,159993900.5,PSE Edge
2014-04-23,JGS,52.0,136587138.5,PSE Edge
2014-04-24,JGS,51.7,118487950.5,PSE Edge
2014-04-25,JGS,51.0,39649895.0,PSE Edge
2014-04-28,JGS,49.0,70701877.0,PSE Edge
2014-04-29,JGS,49.85,72367845.0,PSE Edge
2014-04-30,JGS,50.6,77420960.0,PSE Edge
2014-05-02,JGS,50.8,13672437.0,PSE Edge
2014-05-05,JGS,50.85,84981862.0,PSE Edge
2014-05-06,JGS,50.85,72088860.0,PSE Edge
2014-05-07,JGS,49.5,19914648.0,PSE Edge
2014-05-08,JGS,49.35,73222250.0,PSE Edge
2014-05-09,JGS,50.0,187416985.0,PSE Edge
2014-05-12,JGS,50.15,63004467.0,PSE Edge
2014-05-13,JGS,51.7,222149582.0,PSE Edge
2014-05-14,JGS,51.55,57952726.5,PSE Edge
2014-05-15,JGS,50.8,36964357.5,PSE Edge
2014-05-16,JGS,50.0,88595394.5,PSE Edge
2014-05-19,JGS,51.75,37245515.0,PSE Edge
2014-05-20,JGS,51.85,121393760.5,PSE Edge
2014-05-21,JGS,51.1,21423757.5,PSE Edge
2014-05-22,JGS,50.95,47497804.5,PSE Edge
2014-05-23,JGS,50.0,42103239.0,PSE Edge
2014-05-26,JGS,50.0,88608197.0,PSE Edge
2014-05-27,JGS,49.95,35254875.5,PSE Edge
2014-05-28,JGS,49.05,143633985.0,PSE Edge
2014-05-29,JGS,46.6,80295585.0,PSE Edge
2014-05-30,JGS,49.3,333055670.0,PSE Edge
2014-06-02,JGS,48.5,75925905.0,PSE Edge
2014-06-03,JGS,50.0,41968580.0,PSE Edge
2014-06-04,JGS,50.4,122471690.5,PSE Edge
2014-06-05,JGS,51.0,51466021.0,PSE Edge
2014-06-06,JGS,50.0,50590829.0,PSE Edge
2014-06-09,JGS,50.85,3821477.0,PSE Edge
2014-06-10,JGS,50.75,83251737.5,PSE Edge
2014-06-11,JGS,51.5,92363030.0,PSE Edge
2014-06-13,JGS,50.95,91545894.0,PSE Edge
2014-06-16,JGS,50.0,46216057.5,PSE Edge
2014-06-17,JGS,49.75,72676256.5,PSE Edge
2014-06-18,JGS,50.75,47159440.0,PSE Edge
2014-06-19,JGS,50.8,57449852.0,PSE Edge
2014-06-20,JGS,50.75,62296509.5,PSE Edge
2014-06-23,JGS,50.4,28220308.0,PSE Edge
2014-06-24,JGS,50.9,46609100.0,PSE Edge
2014-06-25,JGS,50.1,76553676.0,PSE Edge
2014-06-26,JGS,51.2,59497055.0,PSE Edge
2014-06-27,JGS,51.0,23958775.0,PSE Edge
2014-06-30,JGS,51.25,161105297.5,PSE Edge
2014-07-01,JGS,51.15,30459696.5,PSE Edge
2014-07-02,JGS,51.1,53433489.0,PSE Edge
2014-07-03,JGS,52.0,109583972.5,PSE Edge
2014-07-04,JGS,52.5,107509394.5,PSE Edge
2014-07-07,JGS,52.45,52553554.5,PSE Edge
2014-07-08,JGS,51.75,28793120.5,PSE Edge
2014-07-09,JGS,50.0,94096710.5,PSE Edge
2014-07-10,JGS,50.9,87792655.5,PSE Edge
2014-07-11,JGS,50.7,61093300.5,PSE Edge
2014-07-14,JGS,50.7,67107022.0,PSE Edge
2014-07-15,JGS,51.5,103481321.0,PSE Edge
2014-07-17,JGS,51.75,100076436.5,PSE Edge
2014-07-18,JGS,51.6,41384163.0,PSE Edge
2014-07-21,JGS,52.0,104296947.5,PSE Edge
2014-07-22,JGS,52.3,67921514.5,PSE Edge
2014-07-23,JGS,52.7,70301315.0,PSE Edge
2014-07-24,JGS,53.3,70126801.5,PSE Edge
2014-07-25,JGS,53.8,93172958.0,PSE Edge
2014-07-28,JGS,53.0,16050076.5,PSE Edge
2014-07-30,JGS,52.8,61693065.5,PSE Edge
2014-07-31,JGS,53.0,47512916.0,PSE Edge
2014-08-01,JGS,52.85,59688493.5,PSE Edge
2014-08-04,JGS,53.5,86914777.5,PSE Edge
2014-08-05,JGS,52.7,47462867.0,PSE Edge
2014-08-06,JGS,53.0,75471565.0,PSE Edge
2014-08-07,JGS,53.0,23147613.0,PSE Edge
2014-08-08,JGS,52.0,142545433.5,PSE Edge
2014-08-11,JGS,53.2,4012414657.5,PSE Edge
2014-08-12,JGS,53.5,36198384.5,PSE Edge
2014-08-13,JGS,53.2,106356012.5,PSE Edge
2014-08-14,JGS,52.95,137955253.0,PSE Edge
2014-08-15,JGS,53.0,23962192.0,PSE Edge
2014-08-18,JGS,52.95,20600352.0,PSE Edge
2014-08-19,JGS,53.35,40668641.0,PSE Edge
2014-08-20,JGS,51.8,39823101.5,PSE Edge
2014-08-22,JGS,53.5,92368190.0,PSE Edge
2014-08-26,JGS,53.9,52766118.5,PSE Edge
2014-08-27,JGS,54.0,76301878.5,PSE Edge
2014-08-28,JGS,52.8,68449806.0,PSE Edge
2014-08-29,JGS,51.45,291296721.0,PSE Edge
2014-09-01,JGS,52.1,105233488.0,PSE Edge
2014-09-02,JGS,53.4,111566857.5,PSE Edge
2014-09-03,JGS,53.95,167703792.0,PSE Edge
2014-09-04,JGS,54.45,196536001.0,PSE Edge
2014-09-05,JGS,56.3,304089149.5,PSE Edge
2014-09-08,JGS,58.0,207346388.5,PSE Edge
2014-09-09,JGS,57.0,28810772.5,PSE Edge
2014-09-10,JGS,56.75,58952730.0,PSE Edge
2014-09-11,JGS,56.4,38915866.0,PSE Edge
2014-09-12,JGS,56.0,87496604.0,PSE Edge
2014-09-15,JGS,55.8,84000412.0,PSE Edge
2014-09-16,JGS,55.15,83804317.0,PSE Edge
2014-09-17,JGS,57.0,61251554.5,PSE Edge
2014-09-18,JGS,57.0,90966811.0,PSE Edge
2014-09-22,JGS,56.95,104617099.0,PSE Edge
2014-09-23,JGS,56.45,62743789.0,PSE Edge
2014-09-24,JGS,56.8,85838665.5,PSE Edge
2014-09-25,JGS,56.6,162395095.0,PSE Edge
2014-09-26,JGS,57.7,93491059.0,PSE Edge
2014-09-29,JGS,59.5,113481519.0,PSE Edge
2014-09-30,JGS,57.9,160251627.0,PSE Edge
2014-10-01,JGS,58.7,61534034.5,PSE Edge
2014-10-02,JGS,57.4,104261009.0,PSE Edge
2014-10-03,JGS,56.5,193172348.5,PSE Edge
2014-10-07,JGS,57.0,69582714.0,PSE Edge
2014-10-08,JGS,56.0,81069779.5,PSE Edge
2014-10-09,JGS,56.05,26435479.0,PSE Edge
2014-10-10,JGS,55.1,196099614.5,PSE Edge
2014-10-13,JGS,54.7,104567795.0,PSE Edge
2014-10-14,JGS,54.75,340125213.5,PSE Edge
2014-10-15,JGS,55.8,91152864.5,PSE Edge
2014-10-16,JGS,56.45,117244777.5,PSE Edge
2014-10-17,JGS,56.9,87926651.0,PSE Edge
2014-10-20,JGS,56.85,44962443.5,PSE Edge
2014-10-21,JGS,57.1,161270447.0,PSE Edge
2014-10-22,JGS,57.4,49854959.0,PSE Edge
2014-10-23,JGS,58.0,131791264.0,PSE Edge
2014-10-24,JGS,58.1,45186735.0,PSE Edge
2014-10-27,JGS,58.8,57812107.0,PSE Edge
2014-10-28,JGS,57.5,59926778.5,PSE Edge
2014-10-29,JGS,58.95,188035121.5,PSE Edge
2014-10-30,JGS,63.8,267414543.0,PSE Edge
2014-10-31,JGS,63.8,147541797.5,PSE Edge
2014-11-03,JGS,63.8,155723743.0,PSE Edge
2014-11-04,JGS,62.9,114170090.0,PSE Edge
2014-11-05,JGS,61.8,179797365.5,PSE Edge
2014-11-06,JGS,61.75,42308850.0,PSE Edge
2014-11-07,JGS,62.05,40781324.0,PSE Edge
2014-11-10,JGS,63.0,36950288.0,PSE Edge
2014-11-11,JGS,63.1,71106379.0,PSE Edge
2014-11-12,JGS,62.95,109512478.5,PSE Edge
2014-11-13,JGS,62.5,68605251.5,PSE Edge
2014-11-14,JGS,62.45,156268287.0,PSE Edge
2014-11-17,JGS,62.45,68618985.0,PSE Edge
2014-11-18,JGS,63.0,74709212.0,PSE Edge
2014-11-19,JGS,62.85,139580968.5,PSE Edge
2014-11-20,JGS,62.8,115613045.0,PSE Edge
2014-11-21,JGS,62.0,141249339.0,PSE Edge
2014-11-24,JGS,62.2,296411237.5,PSE Edge
2014-11-25,JGS,62.2,278623274.0,PSE Edge
2014-11-26,JGS,62.45,179943675.5,PSE Edge
2014-11-27,JGS,62.15,91547682.5,PSE Edge
2014-11-28,JGS,61.65,178802825.5,PSE Edge
2014-12-01,JGS,63.5,129671402.0,PSE Edge
2014-12-02,JGS,63.4,72779725.5,PSE Edge
2014-12-03,JGS,63.95,123566407.5,PSE Edge
2014-12-04,JGS,64.15,246093370.5,PSE Edge
2014-12-05,JGS,63.5,127816361.0,PSE Edge
2014-12-09,JGS,63.6,20259373.0,PSE Edge
2014-12-10,JGS,63.5,336095017.0,PSE Edge
2014-12-11,JGS,64.0,116877905.0,PSE Edge
2014-12-12,JGS,64.6,221503733.0,PSE Edge
2014-12-15,JGS,65.25,155845063.0,PSE Edge
2014-12-16,JGS,64.75,96740413.0,PSE Edge
2014-12-17,JGS,63.9,141497525.5,PSE Edge
2014-12-18,JGS,64.0,98666091.0,PSE Edge
2014-12-19,JGS,65.7,174570461.5,PSE Edge
2014-12-22,JGS,65.95,108918307.5,PSE Edge
2014-12-23,JGS,66.6,152568755.0,PSE Edge
2014-12-29,JGS,66.0,245917023.5,PSE Edge
2015-01-05,JGS,69.0,229243002.0,PSE Edge
2015-01-06,JGS,69.0,78124119.0,PSE Edge
2015-01-07,JGS,69.5,193134169.5,PSE Edge
2015-01-08,JGS,70.0,255644021.5,PSE Edge
2015-01-09,JGS,69.95,141096557.0,PSE Edge
2015-01-12,JGS,67.5,179020084.5,PSE Edge
2015-01-13,JGS,68.0,164933818.0,PSE Edge
2015-01-14,JGS,70.0,353534673.5,PSE Edge
2015-01-19,JGS,70.2,71403403.0,PSE Edge
2015-01-20,JGS,70.05,165513185.0,PSE Edge
2015-01-21,JGS,69.9,179594934.5,PSE Edge
2015-01-22,JGS,62.1,1078678683.5,PSE Edge
2015-01-23,JGS,63.75,845857187.0,PSE Edge
2015-01-26,JGS,64.05,590939803.0,PSE Edge
2015-01-27,JGS,63.9,605772700.0,PSE Edge
2015-01-28,JGS,64.0,331749280.5,PSE Edge
2015-01-29,JGS,63.95,160015662.5,PSE Edge
2015-01-30,JGS,65.5,431785467.5,PSE Edge
2015-02-02,JGS,64.95,264273767.0,PSE Edge
2015-02-03,JGS,64.6,140866453.0,PSE Edge
2015-02-04,JGS,64.6,307485915.0,PSE Edge
2015-02-05,JGS,64.6,321757890.0,PSE Edge
2015-02-06,JGS,64.8,293770173.5,PSE Edge
2015-02-09,JGS,66.0,209800023.5,PSE Edge
2015-02-10,JGS,65.0,155265262.5,PSE Edge
2015-02-11,JGS,65.8,231704640.0,PSE Edge
2015-02-12,JGS,64.95,114801139.5,PSE Edge
2015-02-13,JGS,66.6,190354262.5,PSE Edge
2015-02-16,JGS,66.75,134785355.5,PSE Edge
2015-02-17,JGS,66.95,156889684.5,PSE Edge
2015-02-18,JGS,67.55,149875605.0,PSE Edge
2015-02-20,JGS,67.8,66074805.5,PSE Edge
2015-02-23,JGS,67.85,98017365.5,PSE Edge
2015-02-24,JGS,67.55,103861433.0,PSE Edge
2015-02-25,JGS,67.05,111533091.0,PSE Edge
2015-02-26,JGS,65.95,128579051.0,PSE Edge
2015-02-27,JGS,67.0,210088006.0,PSE Edge
2015-03-02,JGS,67.0,181658538.5,PSE Edge
2015-03-03,JGS,66.9,113638661.0,PSE Edge
2015-03-04,JGS,67.2,189888092.5,PSE Edge
2015-03-05,JGS,66.05,135278765.0,PSE Edge
2015-03-06,JGS,67.1,140449859.5,PSE Edge
2015-03-09,JGS,66.0,80455184.0,PSE Edge
2015-03-10,JGS,65.95,145212758.0,PSE Edge
2015-03-11,JGS,65.0,140937288.5,PSE Edge
2015-03-12,JGS,65.95,89812752.5,PSE Edge
2015-03-13,JGS,65.0,78166930.0,PSE Edge
2015-03-16,JGS,65.4,159043711.5,PSE Edge
2015-03-17,JGS,66.5,213680443.5,PSE Edge
2015-03-18,JGS,67.95,265950019.5,PSE Edge
2015-03-19,JGS,69.55,378120456.5,PSE Edge
2015-03-20,JGS,70.25,353025823.5,PSE Edge
2015-03-23,JGS,71.6,269410767.0,PSE Edge
2015-03-24,JGS,70.0,118458945.0,PSE Edge
2015-03-25,JGS,69.35,173644000.0,PSE Edge
2015-03-26,JGS,71.7,284756888.5,PSE Edge
2015-03-27,JGS,71.3,168129768.0,PSE Edge
2015-03-30,JGS,71.9,325201946.0,PSE Edge
2015-03-31,JGS,72.5,287147959.0,PSE Edge
2015-04-01,JGS,72.5,120830997.5,PSE Edge
2015-04-06,JGS,73.75,198917737.5,PSE Edge
2015-04-07,JGS,74.5,211935616.5,PSE Edge
2015-04-08,JGS,74.7,182898670.5,PSE Edge
2015-04-10,JGS,74.3,284276702.0,PSE Edge
2015-04-13,JGS,73.2,110461171.5,PSE Edge
2015-04-14,JGS,74.85,224417666.0,PSE Edge
2015-04-15,JGS,71.0,308890306.5,PSE Edge
2015-04-16,JGS,71.4,419064383.5,PSE Edge
2015-04-17,JGS,72.65,88835492.0,PSE Edge
2015-04-20,JGS,72.0,92261192.0,PSE Edge
2015-04-21,JGS,71.9,122125973.0,PSE Edge
2015-04-22,JGS,71.1,170907068.0,PSE Edge
2015-04-23,JGS,71.55,255453115.5,PSE Edge
2015-04-24,JGS,72.65,139777718.5,PSE Edge
2015-04-27,JGS,72.4,68619605.0,PSE Edge
2015-04-28,JGS,72.3,160536882.5,PSE Edge
2015-04-29,JGS,71.95,167328079.0,PSE Edge
2015-04-30,JGS,71.5,245576934.0,PSE Edge
2015-05-04,JGS,72.5,142520508.0,PSE Edge
2015-05-05,JGS,74.0,213146304.0,PSE Edge
2015-05-06,JGS,73.55,95768991.0,PSE Edge
2015-05-07,JGS,72.3,76093798.5,PSE Edge
2015-05-08,JGS,70.75,155818903.5,PSE Edge
2015-05-11,JGS,70.95,100647373.5,PSE Edge
2015-05-12,JGS,72.5,135797326.5,PSE Edge
2015-05-13,JGS,72.6,116128920.5,PSE Edge
2015-05-14,JGS,71.75,81609435.5,PSE Edge
2015-05-15,JGS,72.0,86430207.5,PSE Edge
2015-05-18,JGS,72.9,125083234.5,PSE Edge
2015-05-19,JGS,72.85,100175733.5,PSE Edge
2015-05-20,JGS,72.5,175141111.5,PSE Edge
2015-05-21,JGS,73.2,62016163.0,PSE Edge
2015-05-22,JGS,73.0,112679281.5,PSE Edge
2015-05-25,JGS,72.5,94306299.0,PSE Edge
2015-05-26,JGS,71.5,180096041.0,PSE Edge
2015-05-27,JGS,70.05,187195481.5,PSE Edge
2015-05-28,JGS,66.9,413840247.0,PSE Edge
2015-05-29,JGS,68.5,498929688.0,PSE Edge
2015-06-01,JGS,69.0,200372346.5,PSE Edge
2015-06-02,JGS,67.6,256866761.0,PSE Edge
2015-06-03,JGS,67.0,119098401.5,PSE Edge
2015-06-04,JGS,67.5,120325344.5,PSE Edge
2015-06-05,JGS,67.8,191428954.0,PSE Edge
2015-06-08,JGS,67.8,50256231.5,PSE Edge
2015-06-09,JGS,65.0,272640332.0,PSE Edge
2015-06-10,JGS,65.0,73517589.5,PSE Edge
2015-06-11,JGS,68.0,162821053.5,PSE Edge
2015-06-15,JGS,66.1,106832743.5,PSE Edge
2015-06-16,JGS,66.9,86029280.0,PSE Edge
2015-06-17,JGS,69.7,219326270.0,PSE Edge
2015-06-18,JGS,71.3,182573148.5,PSE Edge
2015-06-19,JGS,71.5,365767865.5,PSE Edge
2015-06-22,JGS,71.8,120448341.5,PSE Edge
2015-06-23,JGS,69.2,133319958.0,PSE Edge
2015-06-24,JGS,69.55,157312601.0,PSE Edge
2015-06-25,JGS,70.4,106348278.0,PSE Edge
2015-06-25,JGS,70.4,106348278.0,PSE Edge
2015-06-26,JGS,71.85,112801711.5,PSE Edge
2015-06-29,JGS,72.0,124275877.5,PSE Edge
2015-06-30,JGS,71.7,297325313.5,PSE Edge
2015-07-01,JGS,71.35,112243813.0,PSE Edge
2015-07-02,JGS,72.0,174232445.0,PSE Edge
2015-07-03,JGS,71.7,80563785.5,PSE Edge
2015-07-06,JGS,69.95,114041009.5,PSE Edge
2015-07-07,JGS,71.0,160329649.0,PSE Edge
2015-07-08,JGS,69.15,224472196.5,PSE Edge
2015-07-09,JGS,69.0,211281373.0,PSE Edge
2015-07-10,JGS,70.5,60799563.5,PSE Edge
2015-07-13,JGS,71.5,88555738.5,PSE Edge
2015-07-13,JGS,71.5,88555738.5,PSE Edge
2015-07-14,JGS,72.0,95621576.0,PSE Edge
2015-07-15,JGS,71.7,92704841.0,PSE Edge
2015-07-16,JGS,72.0,137476102.5,PSE Edge
2015-07-20,JGS,72.05,151473517.0,PSE Edge
2015-07-21,JGS,74.0,196281909.0,PSE Edge
2015-07-22,JGS,73.95,268282276.5,PSE Edge
2015-07-23,JGS,73.5,121943872.0,PSE Edge
2015-07-23,JGS,73.5,121943872.0,PSE Edge
2015-07-23,JGS,73.5,121943872.0,PSE Edge
2015-07-24,JGS,73.0,93659229.0,PSE Edge
2015-07-27,JGS,72.15,65014345.5,PSE Edge
2015-07-28,JGS,71.6,369239364.0,PSE Edge
2015-07-29,JGS,72.3,192585826.0,PSE Edge
2015-07-30,JGS,72.0,108724846.0,PSE Edge
2015-07-31,JGS,72.5,263749581.0,PSE Edge
2015-08-03,JGS,72.5,134296376.0,PSE Edge
2015-08-04,JGS,72.45,228468863.5,PSE Edge
2015-08-05,JGS,73.0,194470494.0,PSE Edge
2015-08-06,JGS,73.2,120855151.5,PSE Edge
2015-08-07,JGS,72.85,60951113.5,PSE Edge
2015-08-10,JGS,73.0,127509341.0,PSE Edge
2015-08-11,JGS,72.4,130256931.5,PSE Edge
2015-08-12,JGS,71.65,117562571.0,PSE Edge
2015-08-13,JGS,70.0,131847115.0,PSE Edge
2015-08-14,JGS,69.3,95574289.0,PSE Edge
2015-08-17,JGS,68.6,66121753.0,PSE Edge
2015-08-18,JGS,68.4,144453417.5,PSE Edge
2015-08-19,JGS,68.85,222857820.5,PSE Edge
2015-08-20,JGS,69.3,111146395.5,PSE Edge
2015-08-24,JGS,64.95,299328617.5,PSE Edge
2015-08-25,JGS,65.45,111164090.0,PSE Edge
2015-08-26,JGS,67.85,144255534.0,PSE Edge
2015-08-27,JGS,69.0,207850822.5,PSE Edge
2015-08-28,JGS,71.0,282972794.0,PSE Edge
2015-09-01,JGS,70.7,270022513.0,PSE Edge
2015-09-02,JGS,70.5,197263903.5,PSE Edge
2015-09-03,JGS,70.55,110618808.0,PSE Edge
2015-09-04,JGS,70.7,105332980.0,PSE Edge
2015-09-07,JGS,67.3,92365466.0,PSE Edge
2015-09-08,JGS,67.5,118184551.0,PSE Edge
2015-09-09,JGS,67.6,114675881.5,PSE Edge
2015-09-10,JGS,67.4,85460055.5,PSE Edge
2015-09-11,JGS,69.0,73157255.0,PSE Edge
2015-09-14,JGS,71.0,49518976.0,PSE Edge
2015-09-15,JGS,70.95,117559972.0,PSE Edge
2015-09-15,JGS,70.95,117559972.0,PSE Edge
2015-09-15,JGS,70.95,117559972.0,PSE Edge
2015-09-16,JGS,71.75,288866125.5,PSE Edge
2015-09-17,JGS,71.0,165881511.0,PSE Edge
2015-09-18,JGS,70.85,190482131.5,PSE Edge
2015-09-21,JGS,70.15,54435660.5,PSE Edge
2015-09-22,JGS,69.95,122435863.5,PSE Edge
2015-09-23,JGS,68.95,126379266.5,PSE Edge
2015-09-24,JGS,68.7,145795627.0,PSE Edge
2015-09-28,JGS,69.75,92935435.0,PSE Edge
2015-09-29,JGS,70.8,143077258.0,PSE Edge
2015-09-30,JGS,70.85,225185257.0,PSE Edge
2015-10-01,JGS,69.95,98132730.5,PSE Edge
2015-10-02,JGS,69.9,144151037.5,PSE Edge
2015-10-05,JGS,70.35,147473689.0,PSE Edge
2015-10-06,JGS,71.1,249522223.0,PSE Edge
2015-10-07,JGS,70.9,157416617.0,PSE Edge
2015-10-08,JGS,71.2,221001079.0,PSE Edge
2015-10-09,JGS,70.5,147851871.0,PSE Edge
2015-10-12,JGS,71.5,135223355.5,PSE Edge
2015-10-13,JGS,69.9,276771837.5,PSE Edge
2015-10-14,JGS,69.0,104828735.5,PSE Edge
2015-10-15,JGS,70.8,128096891.5,PSE Edge
2015-10-16,JGS,71.8,189817624.0,PSE Edge
2015-10-19,JGS,71.5,29749262.5,PSE Edge
2015-10-20,JGS,71.2,67664648.0,PSE Edge
2015-10-21,JGS,71.35,23429647.0,PSE Edge
2015-10-22,JGS,72.0,51911357.5,PSE Edge
2015-10-23,JGS,73.0,185034296.0,PSE Edge
2015-10-26,JGS,75.0,283787192.5,PSE Edge
2015-10-27,JGS,72.0,191418033.0,PSE Edge
2015-10-28,JGS,73.5,193435940.0,PSE Edge
2015-10-29,JGS,72.9,143368757.0,PSE Edge
2015-10-30,JGS,71.4,94309029.5,PSE Edge
2015-11-02,JGS,74.0,133497423.5,PSE Edge
2015-11-03,JGS,74.2,92559539.5,PSE Edge
2015-11-04,JGS,74.8,162235291.5,PSE Edge
2015-11-05,JGS,74.0,63179234.0,PSE Edge
2015-11-06,JGS,73.5,102405449.0,PSE Edge
2015-11-09,JGS,73.7,80515983.5,PSE Edge
2015-11-10,JGS,72.1,79724693.0,PSE Edge
2015-11-11,JGS,71.7,77484678.0,PSE Edge
2015-11-12,JGS,71.3,109465515.5,PSE Edge
2015-11-13,JGS,70.4,173425875.0,PSE Edge
2015-11-16,JGS,67.9,102549530.5,PSE Edge
2015-11-17,JGS,67.8,162739733.0,PSE Edge
2015-11-20,JGS,69.9,118552410.5,PSE Edge
2015-11-23,JGS,72.0,86628667.5,PSE Edge
2015-11-24,JGS,72.25,116858982.0,PSE Edge
2015-11-25,JGS,73.5,182370334.0,PSE Edge
2015-11-26,JGS,73.7,145681171.0,PSE Edge
2015-11-27,JGS,70.75,416896525.0,PSE Edge
2015-12-01,JGS,73.0,327669852.0,PSE Edge
2015-12-02,JGS,71.5,138470190.0,PSE Edge
2015-12-03,JGS,71.3,58423739.5,PSE Edge
2015-12-04,JGS,71.35,53180479.0,PSE Edge
2015-12-07,JGS,72.05,175919708.0,PSE Edge
2015-12-08,JGS,70.5,81562334.5,PSE Edge
2015-12-09,JGS,71.0,127878458.5,PSE Edge
2015-12-10,JGS,70.45,71655995.5,PSE Edge
2015-12-11,JGS,72.0,249299284.0,PSE Edge
2015-12-14,JGS,71.8,85408226.0,PSE Edge
2015-12-15,JGS,70.0,40016353.0,PSE Edge
2015-12-16,JGS,69.0,139635931.0,PSE Edge
2015-12-17,JGS,71.15,64422143.0,PSE Edge
2015-12-18,JGS,72.0,185149500.0,PSE Edge
2015-12-21,JGS,72.5,90742338.5,PSE Edge
2015-12-22,JGS,73.0,103684342.0,PSE Edge
2015-12-23,JGS,73.5,92050509.5,PSE Edge
2015-12-28,JGS,73.05,34870982.0,PSE Edge
2015-12-29,JGS,73.3,63621301.5,PSE Edge
2016-01-04,JGS,70.3,73499026.0,PSE Edge
2016-01-05,JGS,70.15,131095423.5,PSE Edge
2016-01-06,JGS,70.0,73358689.5,PSE Edge
2016-01-07,JGS,66.6,159898255.0,PSE Edge
2016-01-08,JGS,67.1,109170511.5,PSE Edge
2016-01-11,JGS,65.5,153010206.5,PSE Edge
2016-01-12,JGS,64.15,107053285.5,PSE Edge
2016-01-13,JGS,66.45,112423617.5,PSE Edge
2016-01-14,JGS,64.0,117074080.0,PSE Edge
2016-01-15,JGS,63.8,110408252.5,PSE Edge
2016-01-18,JGS,62.25,121836956.0,PSE Edge
2016-01-19,JGS,62.7,50745450.0,PSE Edge
2016-01-20,JGS,61.05,33794617.0,PSE Edge
2016-01-21,JGS,56.9,129857319.5,PSE Edge
2016-01-22,JGS,60.0,118359524.5,PSE Edge
2016-01-25,JGS,61.7,78528578.5,PSE Edge
2016-01-26,JGS,60.85,59325555.5,PSE Edge
2016-01-27,JGS,61.2,79046790.5,PSE Edge
2016-01-28,JGS,62.7,77996553.5,PSE Edge
2016-01-29,JGS,67.0,269461822.5,PSE Edge
2016-02-01,JGS,67.0,215152623.0,PSE Edge
2016-02-02,JGS,65.15,163693147.5,PSE Edge
2016-02-03,JGS,63.3,78554004.5,PSE Edge
2016-02-04,JGS,65.0,82349945.5,PSE Edge
2016-02-05,JGS,66.7,130293937.5,PSE Edge
2016-02-09,JGS,65.15,83918495.0,PSE Edge
2016-02-10,JGS,66.0,44082290.5,PSE Edge
2016-02-11,JGS,65.5,92771929.0,PSE Edge
2016-02-12,JGS,66.9,111675124.5,PSE Edge
2016-02-15,JGS,67.25,106620588.5,PSE Edge
2016-02-16,JGS,67.9,104237596.0,PSE Edge
2016-02-17,JGS,68.2,182673884.0,PSE Edge
2016-02-18,JGS,69.9,129286137.0,PSE Edge
2016-02-19,JGS,69.0,93776866.0,PSE Edge
2016-02-22,JGS,69.0,49360310.5,PSE Edge
2016-02-23,JGS,70.0,46907159.0,PSE Edge
2016-02-24,JGS,68.5,109723911.5,PSE Edge
2016-02-26,JGS,68.5,182549270.5,PSE Edge
2016-02-29,JGS,66.9,148820074.5,PSE Edge
2016-03-01,JGS,68.5,95114426.5,PSE Edge
2016-03-02,JGS,71.15,175070430.5,PSE Edge
2016-03-03,JGS,72.9,232930550.0,PSE Edge
2016-03-04,JGS,72.9,143842856.5,PSE Edge
2016-03-07,JGS,72.4,123259884.0,PSE Edge
2016-03-08,JGS,73.0,113081171.0,PSE Edge
2016-03-09,JGS,74.2,142215133.0,PSE Edge
2016-03-10,JGS,74.8,134761173.5,PSE Edge
2016-03-11,JGS,76.0,325077588.0,PSE Edge
2016-03-14,JGS,75.55,177587346.5,PSE Edge
2016-03-15,JGS,75.95,165160801.5,PSE Edge
2016-03-16,JGS,74.0,82370736.5,PSE Edge
2016-03-17,JGS,76.0,246342091.0,PSE Edge
2016-03-18,JGS,79.0,435978410.5,PSE Edge
2016-03-21,JGS,82.0,348838433.0,PSE Edge
2016-03-22,JGS,80.8,291734459.5,PSE Edge
2016-03-23,JGS,81.0,192932052.5,PSE Edge
2016-03-28,JGS,80.5,71059027.0,PSE Edge
2016-03-29,JGS,79.8,111337677.0,PSE Edge
2016-03-30,JGS,79.6,143455252.0,PSE Edge
2016-03-31,JGS,79.35,345513885.5,PSE Edge
2016-04-01,JGS,77.8,152639653.5,PSE Edge
2016-04-04,JGS,79.25,65279239.5,PSE Edge
2016-04-05,JGS,78.5,81068127.5,PSE Edge
2016-04-06,JGS,78.0,41411383.0,PSE Edge
