iso3,country,year,residence,indicator,pct,source
ECU,Ecuador,2011,urban,water_basic,95.9885,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2011,urban,water_safely_managed,72.8212,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,rural,handwashing_basic,74.2605,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,rural,sanitation_basic,72.6936,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,rural,sanitation_safely_managed,50.8868,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,rural,water_basic,77.5305,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,rural,water_safely_managed,54.1788,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,handwashing_basic,83.9025,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,open_defecation,6.2421,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,sanitation_basic,81.8482,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,sanitation_safely_managed,46.6182,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,water_basic,89.2844,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,total,water_safely_managed,66.0792,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,urban,handwashing_basic,89.5682,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,urban,sanitation_basic,87.2274,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,urban,sanitation_safely_managed,44.11,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,urban,water_basic,96.191,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2012,urban,water_safely_managed,73.0719,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,rural,handwashing_basic,74.2605,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,rural,sanitation_basic,73.8014,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,rural,sanitation_safely_managed,51.4619,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,rural,water_basic,77.8805,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,rural,water_safely_managed,54.64,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,handwashing_basic,83.9235,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,open_defecation,5.8589,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,sanitation_basic,82.6386,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,sanitation_safely_managed,46.8388,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,water_basic,89.5663,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,total,water_safely_managed,66.4334,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,urban,handwashing_basic,89.5682,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,urban,sanitation_basic,87.8009,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,urban,sanitation_safely_managed,44.1382,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,urban,water_basic,96.3927,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2013,urban,water_safely_managed,73.3227,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,rural,handwashing_basic,74.2605,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,rural,sanitation_basic,74.9103,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,rural,sanitation_safely_managed,52.0376,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,rural,water_basic,78.2252,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,rural,water_safely_managed,55.1012,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,handwashing_basic,83.9443,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,open_defecation,5.4775,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,sanitation_basic,83.4289,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,sanitation_safely_managed,47.0574,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,water_basic,89.8451,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,total,water_safely_managed,66.7869,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,urban,handwashing_basic,89.5682,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,urban,sanitation_basic,88.3761,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,urban,sanitation_safely_managed,44.1652,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,urban,water_basic,96.5934,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2014,urban,water_safely_managed,73.5734,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,rural,handwashing_basic,75.3221,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,rural,sanitation_basic,76.0202,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,rural,sanitation_safely_managed,52.6138,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,rural,water_basic,78.5647,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,rural,water_safely_managed,54.3519,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,handwashing_basic,84.7449,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,open_defecation,5.0977,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,sanitation_basic,84.2194,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,sanitation_safely_managed,47.2739,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,water_basic,90.1213,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,total,water_safely_managed,67.1396,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,urban,handwashing_basic,90.185,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,urban,sanitation_basic,88.9532,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,urban,sanitation_safely_managed,44.191,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,urban,water_basic,96.7933,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2015,urban,water_safely_managed,74.5224,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,rural,handwashing_basic,76.3838,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,rural,sanitation_basic,77.1313,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,rural,sanitation_safely_managed,53.1907,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,rural,water_basic,78.899,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,rural,water_safely_managed,53.5824,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,handwashing_basic,85.5442,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,open_defecation,4.7199,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,sanitation_basic,85.0099,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,sanitation_safely_managed,47.4884,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,water_basic,90.3944,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,total,water_safely_managed,67.4924,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,urban,handwashing_basic,90.8019,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,urban,sanitation_basic,89.532,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,urban,sanitation_safely_managed,44.2155,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,urban,water_basic,96.9924,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2016,urban,water_safely_managed,75.4762,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,rural,handwashing_basic,77.4454,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,rural,sanitation_basic,78.2434,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,rural,sanitation_safely_managed,54.7082,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,rural,water_basic,79.228,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,rural,water_safely_managed,52.7929,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,handwashing_basic,86.3422,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,open_defecation,4.3437,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,sanitation_basic,85.8005,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,sanitation_safely_managed,48.2605,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,water_basic,90.6647,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,total,water_safely_managed,67.8456,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,urban,handwashing_basic,91.4188,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,urban,sanitation_basic,90.1125,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,urban,sanitation_safely_managed,44.5814,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,urban,water_basic,97.1905,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2017,urban,water_safely_managed,76.4347,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,rural,handwashing_basic,78.507,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,rural,sanitation_basic,79.3567,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,rural,sanitation_safely_managed,55.8515,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,rural,water_basic,79.5518,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,rural,water_safely_managed,51.9833,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,handwashing_basic,87.1411,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,open_defecation,3.9681,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,sanitation_basic,86.5928,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,sanitation_safely_managed,48.8078,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,water_basic,90.9349,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,total,water_safely_managed,68.2031,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,urban,handwashing_basic,92.0357,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,urban,sanitation_basic,90.6949,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,urban,sanitation_safely_managed,44.8148,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,urban,water_basic,97.3877,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2018,urban,water_safely_managed,77.3979,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,rural,handwashing_basic,79.5686,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,rural,sanitation_basic,80.471,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,rural,sanitation_safely_managed,56.5139,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,rural,water_basic,79.8704,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,rural,water_safely_managed,51.1535,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,handwashing_basic,87.9405,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,open_defecation,3.5932,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,sanitation_basic,87.3866,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,sanitation_safely_managed,48.928,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,water_basic,91.2047,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,total,water_safely_managed,68.5656,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,urban,handwashing_basic,92.6525,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,urban,sanitation_basic,91.279,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,urban,sanitation_safely_managed,44.6583,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,urban,water_basic,97.5841,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2019,urban,water_safely_managed,78.3659,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,rural,handwashing_basic,80.6303,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,rural,sanitation_basic,81.5865,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,rural,sanitation_safely_managed,57.1415,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,rural,water_basic,80.1837,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,rural,water_safely_managed,50.3037,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,handwashing_basic,88.7403,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,open_defecation,3.2194,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,sanitation_basic,88.1818,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,sanitation_safely_managed,49.035,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,water_basic,91.4743,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,total,water_safely_managed,68.9342,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,urban,handwashing_basic,93.2694,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,urban,sanitation_basic,91.8649,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,urban,sanitation_safely_managed,44.5079,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,urban,water_basic,97.7796,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2020,urban,water_safely_managed,79.3386,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,rural,handwashing_basic,81.6919,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,rural,sanitation_basic,82.7031,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,rural,sanitation_safely_managed,57.7343,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,rural,water_basic,80.4918,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,rural,water_safely_managed,49.4338,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,handwashing_basic,89.5403,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,open_defecation,2.8469,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,sanitation_basic,88.978,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,sanitation_safely_managed,49.1289,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,water_basic,91.668,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,total,water_safely_managed,69.2479,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,urban,handwashing_basic,93.8863,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,urban,sanitation_basic,92.4526,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,urban,sanitation_safely_managed,44.3638,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,urban,water_basic,97.8566,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2021,urban,water_safely_managed,80.2196,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,rural,handwashing_basic,82.7535,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,rural,sanitation_basic,83.8207,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,rural,sanitation_safely_managed,58.2924,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,rural,water_basic,80.7946,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,rural,water_safely_managed,48.5438,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,handwashing_basic,90.3403,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,open_defecation,2.4759,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,sanitation_basic,89.7233,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,sanitation_safely_managed,49.1915,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,water_basic,91.7265,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,total,water_safely_managed,69.4564,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,urban,handwashing_basic,94.5031,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,urban,sanitation_basic,92.9621,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,urban,sanitation_safely_managed,44.1978,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,urban,water_basic,97.7249,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2022,urban,water_safely_managed,80.9313,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,rural,handwashing_basic,83.8152,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,rural,sanitation_basic,84.9395,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,rural,sanitation_safely_managed,58.8155,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,rural,water_basic,81.0923,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,rural,water_safely_managed,47.6337,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,handwashing_basic,91.1398,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,open_defecation,1.9939,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,sanitation_basic,90.5557,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,sanitation_safely_managed,49.3308,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,water_basic,91.8598,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,total,water_safely_managed,69.6689,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,urban,handwashing_basic,95.12,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,urban,sanitation_basic,93.6075,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,urban,sanitation_safely_managed,44.1768,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,urban,water_basic,97.7109,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2023,urban,water_safely_managed,81.6429,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,rural,handwashing_basic,84.8768,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,rural,sanitation_basic,86.0594,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,rural,sanitation_safely_managed,59.1791,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,rural,water_basic,81.3847,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,rural,water_safely_managed,46.7034,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,handwashing_basic,91.939,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,open_defecation,1.7099,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,sanitation_basic,91.2043,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,sanitation_safely_managed,49.2872,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,water_basic,92.0709,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,total,water_safely_managed,69.887,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,urban,handwashing_basic,95.7369,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,urban,sanitation_basic,93.9712,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,urban,sanitation_safely_managed,43.9676,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,urban,water_basic,97.8176,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
ECU,Ecuador,2024,urban,water_safely_managed,82.3545,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,rural,handwashing_basic,52.9332,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,rural,sanitation_basic,89.5922,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,rural,sanitation_safely_managed,20.2372,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,rural,water_basic,98.4929,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,handwashing_basic,67.6233,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,open_defecation,1.7108,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,sanitation_basic,91.9746,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,sanitation_safely_managed,26.8077,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,water_basic,98.9934,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,total,water_safely_managed,65.303,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,urban,handwashing_basic,87.2582,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,urban,sanitation_basic,95.1589,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,urban,sanitation_safely_managed,35.5898,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2000,urban,water_basic,99.6623,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,rural,handwashing_basic,54.6532,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,rural,sanitation_basic,89.8139,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,rural,sanitation_safely_managed,20.3527,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,rural,water_basic,98.3998,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,total,handwashing_basic,68.6676,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,total,open_defecation,1.6192,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,total,sanitation_basic,92.1887,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EGY,"Egypt, Arab Rep.",2001,total,sanitation_safely_managed,26.8984,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
