scope,year,residence,indicator,pct,source
EUR,2008,total,water_basic,97.2935,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,total,water_safely_managed,89.4848,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,urban,open_defecation,0.0147,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,urban,sanitation_basic,96.0887,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,urban,sanitation_safely_managed,77.8764,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,urban,water_basic,98.6902,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2008,urban,water_safely_managed,94.6265,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,rural,open_defecation,0.1485,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,rural,sanitation_basic,89.1226,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,rural,sanitation_safely_managed,65.1151,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,rural,water_basic,93.8465,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,rural,water_safely_managed,78.2177,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,total,open_defecation,0.053,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,total,sanitation_basic,94.1856,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,total,sanitation_safely_managed,74.3624,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,total,water_basic,97.3457,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,total,water_safely_managed,89.8006,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,urban,open_defecation,0.0136,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,urban,sanitation_basic,96.2836,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,urban,sanitation_safely_managed,78.2161,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,urban,water_basic,98.6775,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2009,urban,water_safely_managed,94.6268,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,rural,open_defecation,0.1411,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,rural,sanitation_basic,89.4947,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,rural,sanitation_safely_managed,65.4229,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,rural,water_basic,93.9742,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,rural,water_safely_managed,79.1155,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,total,open_defecation,0.0499,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,total,sanitation_basic,94.4449,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,total,sanitation_safely_managed,74.7256,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,total,water_basic,97.3749,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,total,water_safely_managed,90.0888,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,urban,open_defecation,0.0126,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,urban,sanitation_basic,96.4763,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,urban,sanitation_safely_managed,78.5645,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,urban,water_basic,98.6555,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2010,urban,water_safely_managed,94.6176,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,rural,open_defecation,0.1342,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,rural,sanitation_basic,89.8675,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,rural,sanitation_safely_managed,65.7561,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,rural,water_basic,94.1008,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,rural,water_safely_managed,80.0064,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,total,open_defecation,0.0469,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,total,sanitation_basic,94.7019,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,total,sanitation_safely_managed,75.0998,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,total,water_basic,97.4042,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,total,water_safely_managed,90.3708,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,urban,open_defecation,0.0115,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,urban,sanitation_basic,96.6675,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,urban,sanitation_safely_managed,78.9194,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,urban,water_basic,98.6354,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2011,urban,water_safely_managed,94.6095,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,rural,open_defecation,0.1276,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,rural,sanitation_basic,90.2349,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,rural,sanitation_safely_managed,66.0937,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,rural,water_basic,94.2276,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,rural,water_safely_managed,80.8885,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,total,open_defecation,0.0441,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,total,sanitation_basic,94.9533,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,total,sanitation_safely_managed,75.4681,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,total,water_basic,97.4313,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,total,water_safely_managed,90.6385,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,urban,open_defecation,0.0106,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,urban,sanitation_basic,96.8556,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,urban,sanitation_safely_managed,79.2675,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,urban,water_basic,98.6133,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2012,urban,water_safely_managed,94.5931,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,rural,open_defecation,0.1212,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,rural,sanitation_basic,90.5977,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,rural,sanitation_safely_managed,66.4379,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,rural,water_basic,94.4104,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,rural,water_safely_managed,81.7446,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,total,open_defecation,0.0414,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,total,sanitation_basic,95.2016,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,total,sanitation_safely_managed,75.8451,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,total,water_basic,97.4736,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,total,water_safely_managed,90.9128,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,urban,open_defecation,0.0096,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,urban,sanitation_basic,97.0421,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,urban,sanitation_safely_managed,79.6251,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,urban,water_basic,98.5899,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2013,urban,water_safely_managed,94.6011,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,rural,open_defecation,0.1153,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,rural,sanitation_basic,90.9635,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,rural,sanitation_safely_managed,66.7962,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,rural,water_basic,94.5448,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,rural,water_safely_managed,82.1451,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,total,open_defecation,0.0388,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,total,sanitation_basic,95.4478,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,total,sanitation_safely_managed,76.2218,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,total,water_basic,97.5027,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,total,water_safely_managed,91.0693,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,urban,open_defecation,0.0086,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,urban,sanitation_basic,97.2286,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,urban,sanitation_safely_managed,79.9766,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,urban,water_basic,98.5681,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2014,urban,water_safely_managed,94.6292,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,rural,open_defecation,0.1094,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,rural,sanitation_basic,91.3299,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,rural,sanitation_safely_managed,67.2102,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,rural,water_basic,94.6776,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,rural,water_safely_managed,82.526,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,total,open_defecation,0.0362,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,total,sanitation_basic,95.698,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,total,sanitation_safely_managed,76.6218,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,total,water_basic,97.5557,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,total,water_safely_managed,91.2227,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,urban,open_defecation,0.0076,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,urban,sanitation_basic,97.4175,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,urban,sanitation_safely_managed,80.3376,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,urban,water_basic,98.5852,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2015,urban,water_safely_managed,94.6613,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,rural,open_defecation,0.1032,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,rural,sanitation_basic,91.6995,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,rural,sanitation_safely_managed,67.6371,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,rural,water_basic,94.8141,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,rural,water_safely_managed,82.9146,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,total,open_defecation,0.0336,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,total,sanitation_basic,95.9481,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,total,sanitation_safely_managed,77.0572,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,total,water_basic,97.6089,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,total,water_safely_managed,91.4288,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,urban,open_defecation,0.0066,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,urban,sanitation_basic,97.6051,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,urban,sanitation_safely_managed,80.7421,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,urban,water_basic,98.6014,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2016,urban,water_safely_managed,94.7648,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,rural,open_defecation,0.0974,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,rural,sanitation_basic,92.0293,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,rural,sanitation_safely_managed,68.036,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,rural,water_basic,94.9572,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,rural,water_safely_managed,83.3136,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,total,open_defecation,0.0311,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,total,sanitation_basic,96.1851,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,total,sanitation_safely_managed,77.5005,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,total,water_basic,97.6636,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,total,water_safely_managed,91.64,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,urban,open_defecation,0.0056,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,urban,sanitation_basic,97.7911,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,urban,sanitation_safely_managed,81.1678,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,urban,water_basic,98.6176,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2017,urban,water_safely_managed,94.8721,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,rural,open_defecation,0.0919,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,rural,sanitation_basic,92.325,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,rural,sanitation_safely_managed,68.3922,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,rural,water_basic,95.1028,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,rural,water_safely_managed,83.6334,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,total,open_defecation,0.0287,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,total,sanitation_basic,96.412,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,total,sanitation_safely_managed,77.9387,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,total,water_basic,97.7206,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,total,water_safely_managed,91.8324,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,urban,open_defecation,0.0047,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,urban,sanitation_basic,97.9765,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,urban,sanitation_safely_managed,81.6015,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,urban,water_basic,98.6362,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2018,urban,water_safely_managed,94.9842,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,rural,open_defecation,0.0874,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,rural,sanitation_basic,92.6663,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,rural,sanitation_safely_managed,68.9131,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,rural,water_basic,95.258,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,rural,water_safely_managed,83.9474,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,total,open_defecation,0.0266,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,total,sanitation_basic,96.645,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,total,sanitation_safely_managed,78.382,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,total,water_basic,97.7815,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,total,water_safely_managed,92.0262,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,urban,open_defecation,0.0038,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,urban,sanitation_basic,98.1509,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,urban,sanitation_safely_managed,81.9788,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,urban,water_basic,98.6569,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2019,urban,water_safely_managed,95.1011,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,rural,open_defecation,0.0809,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,rural,sanitation_basic,92.95,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,rural,sanitation_safely_managed,69.1887,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,rural,water_basic,95.401,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,rural,water_safely_managed,84.1724,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,total,open_defecation,0.0241,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,total,sanitation_basic,96.8542,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,total,sanitation_safely_managed,78.7371,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,total,water_basic,97.8364,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,total,water_safely_managed,92.1773,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,urban,open_defecation,0.0029,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,urban,sanitation_basic,98.3172,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,urban,sanitation_safely_managed,82.3273,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,urban,water_basic,98.6744,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2020,urban,water_safely_managed,95.1934,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,rural,open_defecation,0.0801,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,rural,sanitation_basic,93.1139,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,rural,sanitation_safely_managed,69.4021,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,rural,water_basic,95.5118,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,rural,water_safely_managed,84.3719,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,total,open_defecation,0.0233,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,total,sanitation_basic,97.0143,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,total,sanitation_safely_managed,79.0675,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,total,water_basic,97.8801,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,total,water_safely_managed,92.2793,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,urban,open_defecation,0.0023,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,urban,sanitation_basic,98.4608,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,urban,sanitation_safely_managed,82.6633,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,urban,water_basic,98.6874,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2021,urban,water_safely_managed,95.2277,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,rural,open_defecation,0.0771,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,rural,sanitation_basic,93.3002,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,rural,sanitation_safely_managed,69.8994,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,rural,water_basic,95.611,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,rural,water_safely_managed,84.523,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,total,open_defecation,0.0219,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,total,sanitation_basic,97.1796,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,total,sanitation_safely_managed,79.3971,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,total,water_basic,97.9361,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,total,water_safely_managed,92.3774,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,urban,open_defecation,0.0018,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,urban,sanitation_basic,98.6025,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,urban,sanitation_safely_managed,82.8915,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,urban,water_basic,98.7185,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2022,urban,water_safely_managed,95.2737,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,rural,open_defecation,0.0771,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,rural,sanitation_basic,93.4388,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,rural,sanitation_safely_managed,70.2542,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,rural,water_basic,95.6394,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,rural,water_safely_managed,84.6192,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,total,open_defecation,0.0218,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,total,sanitation_basic,97.3281,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,total,sanitation_safely_managed,79.7089,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,total,water_basic,97.9699,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,total,water_safely_managed,92.4569,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,urban,open_defecation,0.0018,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,urban,sanitation_basic,98.7352,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,urban,sanitation_safely_managed,83.1478,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,urban,water_basic,98.745,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2023,urban,water_safely_managed,95.3141,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,rural,open_defecation,0.0618,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,rural,sanitation_basic,93.5862,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,rural,sanitation_safely_managed,71.7475,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,rural,water_basic,95.6623,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,rural,water_safely_managed,84.7646,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,total,open_defecation,0.0167,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,total,sanitation_basic,97.4737,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,total,sanitation_safely_managed,80.3551,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,total,water_basic,97.9823,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,total,water_safely_managed,92.5315,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,urban,open_defecation,0.0009,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,urban,sanitation_basic,98.8715,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,urban,sanitation_safely_managed,83.4514,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,urban,water_basic,98.7444,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
EUR,2024,urban,water_safely_managed,95.3301,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,rural,open_defecation,35.3579,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,rural,sanitation_basic,34.9927,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,rural,sanitation_safely_managed,16.6117,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,rural,water_basic,69.521,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,rural,water_safely_managed,41.939,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,total,open_defecation,21.0525,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,total,sanitation_basic,55.8895,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,total,sanitation_safely_managed,31.2983,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,total,water_basic,81.5916,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,total,water_safely_managed,61.2616,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,urban,open_defecation,4.5436,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,urban,sanitation_basic,78.1572,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,urban,sanitation_safely_managed,48.1983,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,urban,water_basic,95.292,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
GLOBAL,2000,urban,water_safely_managed,83.4976,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
