city,year,days,mean_c,mean_max_c,mean_min_c,hottest_day_c,coolest_night_c,rainfall_mm,days_over_35c,source
Baguio,2019,365,17.7,21.33,14.83,25.3,8.3,3426.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Baguio,2020,366,18.11,21.93,15.14,25.8,8.8,4031.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Baguio,2021,365,17.9,21.54,15.08,25.5,9.3,3958.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Baguio,2022,365,17.85,21.69,14.94,24.6,9.8,3021.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Baguio,2023,365,17.91,21.71,14.99,25.6,9.6,3528.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Baguio,2024,366,18.26,22.36,15.06,27.3,9.4,3667.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1940,365,26.29,29.04,24.25,34.5,20.7,1937.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1941,365,26.58,29.42,24.52,33.4,21.3,1922.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1942,365,26.64,29.73,24.43,34.0,19.7,1375.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1943,365,26.01,29.05,23.79,33.4,20.2,1068.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1944,366,26.16,28.82,24.25,33.7,20.2,2673.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1945,365,26.71,29.6,24.62,34.0,22.3,1314.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1946,365,26.76,29.65,24.67,34.0,21.7,1736.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1947,365,27.15,30.31,24.85,34.9,21.4,1461.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1948,366,26.85,29.85,24.64,34.8,20.4,1594.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1949,365,27.25,30.46,24.64,35.6,20.7,1480.2,5,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1950,365,26.25,29.32,23.82,33.9,19.8,1055.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1951,365,26.52,29.79,23.87,35.1,19.7,874.4,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1952,366,26.64,30.06,23.9,35.5,20.1,1640.6,6,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1953,365,26.75,30.05,24.06,35.7,19.8,1018.5,6,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1954,365,26.66,29.86,24.13,34.8,20.2,1459.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1955,365,26.34,29.59,23.8,35.4,19.0,1031.7,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1956,366,26.23,29.39,23.78,33.9,19.2,1769.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1957,365,26.56,29.89,23.88,35.9,19.8,1292.1,5,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1958,365,26.71,30.14,24.06,35.7,20.3,1324.7,8,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1959,365,26.7,30.11,24.03,35.1,20.0,993.2,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1960,366,26.72,29.98,24.12,35.0,20.2,1307.1,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1961,365,26.25,29.49,23.7,34.8,19.5,1362.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1962,365,26.43,29.87,23.73,34.7,19.4,850.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1963,365,26.02,29.42,23.42,34.9,17.6,1127.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1964,366,26.45,29.73,24.0,34.8,20.0,1427.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1965,365,26.32,29.6,23.72,34.5,19.4,776.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1966,365,27.05,30.47,24.34,36.1,19.9,963.1,14,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1967,365,26.23,29.55,23.51,35.4,18.7,907.2,7,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1968,366,26.82,30.64,23.68,35.4,18.8,475.1,7,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1969,365,26.94,30.56,24.07,36.0,19.8,1133.7,15,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1970,365,26.83,30.1,24.24,35.7,20.0,1367.3,16,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1971,365,26.12,29.3,23.64,34.2,17.9,1575.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1972,366,26.25,29.36,23.82,34.9,19.9,1849.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1973,365,26.88,30.33,24.24,35.6,19.4,1092.0,7,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1974,365,26.27,29.38,23.82,34.5,19.1,1719.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1975,365,26.5,29.77,24.04,35.0,19.5,1581.2,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1976,366,26.06,29.11,23.7,34.5,19.3,2027.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1977,365,26.45,29.7,23.94,35.1,20.0,1390.8,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1978,365,26.5,29.64,24.09,35.3,19.6,1862.1,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1979,365,26.48,29.62,24.03,34.9,19.6,2003.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1980,366,26.62,29.82,24.14,34.9,20.3,1179.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1981,365,26.39,29.53,24.05,34.8,19.0,1627.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1982,365,26.21,29.34,23.84,33.9,19.5,1542.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1983,365,26.85,30.2,24.26,35.2,20.2,1171.2,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1984,366,26.26,29.35,23.91,34.6,19.8,1818.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1985,365,26.4,29.56,24.03,34.7,18.3,1577.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1986,365,26.14,29.17,23.84,33.7,19.6,1458.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1987,365,26.76,30.0,24.25,35.1,19.7,1122.0,4,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1988,366,26.81,29.84,24.51,35.1,18.5,1623.3,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1989,365,26.21,29.16,23.93,34.3,19.5,1369.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1990,365,26.51,29.59,24.15,34.8,19.8,1814.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1991,365,26.44,29.58,24.02,34.9,20.0,1611.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1992,366,26.55,29.8,24.0,34.4,19.6,1158.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1993,365,26.57,29.82,24.04,35.5,20.3,1349.4,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1994,365,26.36,29.36,24.01,34.5,21.2,1525.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1995,365,26.43,29.56,24.05,35.2,18.8,2013.3,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1996,366,26.35,29.28,24.15,33.2,19.3,1548.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1997,365,26.49,29.76,23.91,34.7,19.1,1034.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1998,365,27.32,30.6,24.78,35.4,19.9,1344.3,3,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,1999,365,26.23,28.99,24.15,32.1,19.8,1662.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2000,366,26.23,28.92,24.19,33.5,20.9,2204.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2001,365,26.38,29.15,24.27,33.8,20.2,1482.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2002,365,26.5,29.62,24.12,34.1,18.6,1491.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2003,365,26.59,29.77,24.13,35.6,19.5,1125.1,2,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2004,366,26.55,29.65,24.18,34.6,20.1,1201.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2005,365,26.58,29.68,24.2,34.8,19.6,1647.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2006,365,26.59,29.47,24.34,34.4,20.0,1608.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2007,365,26.8,29.83,24.46,34.7,20.8,1297.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2008,366,26.33,29.06,24.21,33.3,20.1,1670.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2009,365,26.29,29.09,24.15,33.4,20.0,2038.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2010,365,27.08,30.31,24.62,35.5,20.8,1232.8,4,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2011,365,26.19,28.92,24.17,34.0,20.9,1917.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2012,366,26.53,29.33,24.4,33.9,21.4,1793.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2013,365,26.86,29.83,24.63,35.4,20.0,1675.5,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2014,365,26.67,29.71,24.35,36.5,17.8,1633.4,7,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2015,365,26.88,30.04,24.39,34.7,19.7,1267.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2016,366,27.14,30.06,24.91,35.6,21.4,1691.3,3,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2017,365,27.17,30.27,24.82,35.8,19.8,2386.7,6,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2018,365,27.14,30.22,24.71,36.1,21.5,2680.4,3,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2019,365,27.3,30.57,24.65,36.1,19.8,2361.5,14,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2020,366,27.66,31.13,24.9,37.0,19.9,2387.6,22,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2021,365,27.26,30.48,24.77,36.7,20.2,2189.4,13,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2022,365,27.36,30.97,24.65,36.9,20.5,2549.5,13,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2023,365,27.44,30.94,24.79,35.6,20.8,1946.5,6,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Manila,2024,366,28.02,31.81,25.18,38.3,20.8,2308.8,48,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1940,365,25.63,28.57,23.54,31.8,19.7,2559.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1941,365,26.08,29.25,23.85,33.7,20.5,2115.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1942,365,25.88,28.96,23.7,31.8,20.8,2527.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1943,365,25.37,28.34,23.28,31.1,20.8,2081.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1944,366,25.74,28.63,23.71,32.1,19.6,2551.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1945,365,26.07,29.03,23.96,32.1,21.7,2625.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1946,365,25.99,28.93,23.95,32.7,21.5,2712.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1947,365,26.22,29.25,24.02,32.9,21.4,2330.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1948,366,26.09,29.09,23.91,32.6,20.6,2098.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1949,365,26.62,29.83,23.84,33.3,20.9,2734.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1950,365,26.25,28.91,24.3,32.2,20.5,1581.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1951,365,26.38,29.09,24.37,34.1,22.0,2193.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1952,366,26.5,29.4,24.35,33.5,20.4,2470.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1953,365,26.67,29.52,24.46,33.9,22.2,1700.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1954,365,26.31,29.01,24.39,31.6,22.5,2375.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1955,365,26.06,28.75,24.12,31.5,20.2,2326.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1956,366,25.87,28.43,24.07,31.3,20.7,2774.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1957,365,26.31,29.08,24.31,34.0,20.2,2062.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1958,365,26.37,29.08,24.44,32.2,21.3,2217.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1959,365,26.32,29.1,24.3,33.2,21.3,1870.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1960,366,26.49,29.24,24.49,31.8,21.0,1772.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1961,365,26.31,29.14,24.29,33.8,20.6,1676.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1962,365,26.12,28.91,24.12,32.6,21.1,1605.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1963,365,26.09,29.02,24.02,33.5,19.9,1350.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1964,366,26.33,29.13,24.33,32.2,22.2,1776.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1965,365,25.9,28.49,24.08,31.7,20.6,1878.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1966,365,26.47,29.16,24.57,32.9,22.5,1649.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1967,365,26.11,28.76,24.17,32.9,20.5,1938.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1968,366,26.45,29.45,24.17,34.4,20.2,1219.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1969,365,26.75,29.78,24.49,33.5,20.7,1335.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1970,365,26.55,29.27,24.56,32.9,21.8,2103.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1971,365,25.97,28.64,24.01,32.2,19.8,1943.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1972,366,26.18,28.88,24.21,32.0,21.3,1840.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1973,365,26.6,29.55,24.5,33.5,21.2,2064.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1974,365,26.24,28.92,24.27,33.1,21.1,2046.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1975,365,26.24,28.99,24.33,31.8,21.9,2141.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1976,366,26.05,28.75,24.19,32.0,19.7,2695.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1977,365,26.33,29.05,24.41,32.9,21.7,2089.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1978,365,26.36,29.07,24.48,32.5,20.2,2338.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1979,365,26.41,29.17,24.47,33.0,21.5,2170.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1980,366,26.4,29.06,24.53,33.4,21.3,1954.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1981,365,26.41,29.12,24.52,33.0,20.7,2190.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1982,365,26.16,28.78,24.34,32.6,21.4,2245.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1983,365,26.69,29.64,24.58,33.6,21.4,1683.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1984,366,26.21,28.82,24.36,31.5,22.0,2101.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1985,365,26.25,28.88,24.4,32.3,21.3,2091.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1986,365,26.26,28.95,24.36,33.3,20.7,1987.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1987,365,26.7,29.51,24.69,33.9,20.8,1921.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1988,366,26.85,29.57,24.94,33.2,21.8,2257.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1989,365,26.26,28.82,24.47,31.4,21.2,2268.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1990,365,26.58,29.35,24.63,33.7,21.3,2020.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1991,365,26.45,29.16,24.52,32.8,21.7,1765.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1992,366,26.4,29.22,24.35,32.7,20.9,1685.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1993,365,26.5,29.28,24.53,33.5,21.3,1899.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1994,365,26.44,29.12,24.53,32.3,21.5,2008.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1995,365,26.45,29.19,24.54,32.6,21.5,2790.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1996,366,26.33,28.84,24.59,31.4,20.9,2772.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1997,365,26.42,29.2,24.41,33.1,20.2,1607.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1998,365,27.15,30.06,25.03,33.3,22.4,1893.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,1999,365,26.36,28.87,24.62,31.5,22.5,2772.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2000,366,26.43,28.99,24.68,31.9,22.2,3194.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2001,365,26.54,29.08,24.75,32.8,21.5,2466.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2002,365,26.57,29.28,24.64,32.9,21.8,1739.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2003,365,26.6,29.36,24.66,33.4,22.4,1785.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2004,366,26.44,29.01,24.62,32.2,21.6,2163.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2005,365,26.63,29.41,24.68,33.3,21.6,2138.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2006,365,26.59,29.14,24.78,32.5,22.6,2534.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2007,365,26.77,29.47,24.87,34.1,22.5,2154.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2008,366,26.35,28.85,24.66,31.1,22.6,2952.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2009,365,26.49,28.95,24.77,31.5,22.1,2679.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2010,365,27.02,29.94,25.0,34.5,22.5,2141.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2011,365,26.27,28.71,24.62,31.1,22.1,3424.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2012,366,26.57,29.06,24.85,31.8,22.5,2763.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
